0,Y3Vyc29yOjE=,mui-org/material-ui,https://github.com/mui-org/material-ui,67313,,0.531
0,Y3Vyc29yOjE=,mui-org/material-ui,https://github.com/mui-org/material-ui,67313,,0.531
0,Y3Vyc29yOjM=,bvaughn/react-virtualized,https://github.com/bvaughn/react-virtualized,21408,,0.2619047619047619
0,Y3Vyc29yOjQ=,enzymejs/enzyme,https://github.com/enzymejs/enzyme,19473,,0.4053224155578301
0,Y3Vyc29yOjU=,necolas/react-native-web,https://github.com/necolas/react-native-web,18524,,0.35542168674698793
0,Y3Vyc29yOjY=,chakra-ui/chakra-ui,https://github.com/chakra-ui/chakra-ui,16694,,0.3888888888888889
0,Y3Vyc29yOjc=,Semantic-Org/Semantic-UI-React,https://github.com/Semantic-Org/Semantic-UI-React,12167,,0.4975845410628019
0,Y3Vyc29yOjEw,rebassjs/rebass,https://github.com/rebassjs/rebass,7220,,0.375
0,Y3Vyc29yOjEx,uber/baseweb,https://github.com/uber/baseweb,6199,,1.0
0,Y3Vyc29yOjE0,rsuite/rsuite,https://github.com/rsuite/rsuite,5390,,0.5
0,Y3Vyc29yOjE1,mobxjs/mobx-react,https://github.com/mobxjs/mobx-react,4716,,0.49710982658959535
0,Y3Vyc29yOjE2,shakacode/react_on_rails,https://github.com/shakacode/react_on_rails,4692,,0.42857142857142855
0,Y3Vyc29yOjE4,appbaseio/reactivesearch,https://github.com/appbaseio/reactivesearch,4376,,0.1111111111111111
0,Y3Vyc29yOjI0,roylee0704/react-flexbox-grid,https://github.com/roylee0704/react-flexbox-grid,2810,,1.0
0,Y3Vyc29yOjI4,react-component/slider,https://github.com/react-component/slider,2463,,0.3626882966396292
0,Y3Vyc29yOjM0,primefaces/primereact,https://github.com/primefaces/primereact,1938,,0.5084745762711864
0,Y3Vyc29yOjM3,geist-org/react,https://github.com/geist-org/react,1624,,0.614
0,Y3Vyc29yOjM4,nexxtway/react-rainbow,https://github.com/nexxtway/react-rainbow,1546,,1.0
0,Y3Vyc29yOjkz,segunadebayo/chakra-ui,https://github.com/segunadebayo/chakra-ui,307,,0.3888888888888889
0,Y3Vyc29yOjE2OA==,Talend/ui,https://github.com/Talend/ui,106,,0.433
0,Y3Vyc29yOjE=,ElemeFE/element,https://github.com/ElemeFE/element,49609,,0.5490981963927856
0,Y3Vyc29yOjI=,vuetifyjs/vuetify,https://github.com/vuetifyjs/vuetify,30065,,0.551
0,Y3Vyc29yOjQ=,quasarframework/quasar,https://github.com/quasarframework/quasar,18172,,0.452991452991453
0,Y3Vyc29yOjk=,epicmaxco/vuestic-admin,https://github.com/epicmaxco/vuestic-admin,7843,,0.5
0,Y3Vyc29yOjEw,surmon-china/vue-quill-editor,https://github.com/surmon-china/vue-quill-editor,6439,,0.16666666666666666
0,Y3Vyc29yOjEx,lusaxweb/vuesax,https://github.com/lusaxweb/vuesax,4941,,0.09090909090909091
0,Y3Vyc29yOjI2,vue-styleguidist/vue-styleguidist,https://github.com/vue-styleguidist/vue-styleguidist,1940,,0.16666666666666666
0,Y3Vyc29yOjMz,matfish2/vue-tables-2,https://github.com/matfish2/vue-tables-2,1472,,0.40540540540540543
0,Y3Vyc29yOjM5,primefaces/primevue,https://github.com/primefaces/primevue,1122,,0.47368421052631576
0,Y3Vyc29yOjYx,ghettovoice/vuelayers,https://github.com/ghettovoice/vuelayers,537,,0.42857142857142855
0,Y3Vyc29yOjcx,quatrochan/Equal,https://github.com/quatrochan/Equal,406,,0.6737967914438503
0,Y3Vyc29yOjcy,itemsets/vue2,https://github.com/itemsets/vue2,396,,0.567
0,Y3Vyc29yOjc3,drewjbartlett/vue-flickity,https://github.com/drewjbartlett/vue-flickity,340,,1.0
0,Y3Vyc29yOjE=,google/material-design-lite,https://github.com/google/material-design-lite,31749,,0.38095238095238093
0,Y3Vyc29yOjQ=,material-components/material-components-web,https://github.com/material-components/material-components-web,15405,,0.6086956521739131
0,Y3Vyc29yOjU=,material-components/material-components-android,https://github.com/material-components/material-components-android,12169,,0.6759259259259259
0,Y3Vyc29yOjY=,mikepenz/MaterialDrawer,https://github.com/mikepenz/MaterialDrawer,11333,,0.5
0,Y3Vyc29yOjg=,mikepenz/Android-Iconics,https://github.com/mikepenz/Android-Iconics,4770,,1.0
0,Y3Vyc29yOjk=,material-components/material-components-ios,https://github.com/material-components/material-components-ios,4307,,0.21052631578947367
0,Y3Vyc29yOjE2,material-components/material-components,https://github.com/material-components/material-components,877,,0.7007874015748031
0,Y3Vyc29yOjIy,lirios/fluid,https://github.com/lirios/fluid,602,,0.5567010309278351
0,Y3Vyc29yOjIz,TonnyL/Light,https://github.com/TonnyL/Light,543,,0.4107142857142857
0,Y3Vyc29yOjE=,flutter/flutter,https://github.com/flutter/flutter,117446,,0.639
0,Y3Vyc29yOjM=,ionic-team/ionic-framework,https://github.com/ionic-team/ionic-framework,43355,,0.361
0,Y3Vyc29yOjQ=,google/material-design-icons,https://github.com/google/material-design-icons,42566,,0.4166666666666667
0,Y3Vyc29yOjU=,Dogfalo/materialize,https://github.com/Dogfalo/materialize,38414,,0.47547974413646055
0,Y3Vyc29yOjk=,angular/components,https://github.com/angular/components,21310,,0.465
0,Y3Vyc29yOjE1,framework7io/framework7,https://github.com/framework7io/framework7,16098,,0.26373626373626374
0,Y3Vyc29yOjIy,equinusocio/material-theme,https://github.com/equinusocio/material-theme,11092,,0.4943820224719101
0,Y3Vyc29yOjIz,wenzhixin/bootstrap-table,https://github.com/wenzhixin/bootstrap-table,10761,,0.34265734265734266
