index,createdAt,closedAt,cursor,
0,2016-05-12T15:26:57Z,2016-06-30T16:10:55Z,Y3Vyc29yOnYyOpHOCz-6cQ==
1,2016-05-12T15:28:42Z,2016-05-25T17:27:18Z,Y3Vyc29yOnYyOpHOCz-6cQ==
2,2016-05-13T10:37:31Z,2016-05-24T20:21:28Z,Y3Vyc29yOnYyOpHOCz-6cQ==
3,2016-05-17T10:25:32Z,2016-05-17T13:25:28Z,Y3Vyc29yOnYyOpHOCz-6cQ==
4,2016-05-20T05:17:49Z,2016-05-20T17:41:56Z,Y3Vyc29yOnYyOpHOCz-6cQ==
5,2016-05-27T15:26:05Z,2016-05-30T17:46:45Z,Y3Vyc29yOnYyOpHOCz-6cQ==
6,2016-05-27T17:49:20Z,2016-05-29T18:09:11Z,Y3Vyc29yOnYyOpHOCz-6cQ==
7,2016-05-27T18:17:16Z,2016-05-27T21:45:33Z,Y3Vyc29yOnYyOpHOCz-6cQ==
8,2016-05-29T13:37:43Z,2016-05-30T17:46:45Z,Y3Vyc29yOnYyOpHOCz-6cQ==
9,2016-05-30T19:13:49Z,2016-05-30T20:36:53Z,Y3Vyc29yOnYyOpHOCz-6cQ==
10,2016-05-31T12:35:20Z,2016-06-01T14:41:51Z,Y3Vyc29yOnYyOpHOCz-6cQ==
11,2016-06-04T22:02:30Z,2016-06-07T19:15:22Z,Y3Vyc29yOnYyOpHOCz-6cQ==
12,2016-06-04T22:04:36Z,2016-06-04T23:17:26Z,Y3Vyc29yOnYyOpHOCz-6cQ==
13,2016-06-05T12:56:46Z,2016-06-05T14:03:04Z,Y3Vyc29yOnYyOpHOCz-6cQ==
14,2016-06-05T14:28:44Z,2016-08-09T22:44:35Z,Y3Vyc29yOnYyOpHOCz-6cQ==
15,2016-06-07T19:16:55Z,2016-06-09T14:57:31Z,Y3Vyc29yOnYyOpHOCz-6cQ==
16,2016-06-09T16:17:09Z,2016-06-09T21:12:46Z,Y3Vyc29yOnYyOpHOCz-6cQ==
17,2016-06-14T12:59:50Z,2016-06-15T10:22:23Z,Y3Vyc29yOnYyOpHOCz-6cQ==
18,2016-06-14T13:02:12Z,2016-06-14T17:08:59Z,Y3Vyc29yOnYyOpHOCz-6cQ==
19,2016-06-15T15:16:42Z,2016-06-16T14:12:25Z,Y3Vyc29yOnYyOpHOCz-6cQ==
20,2016-06-15T19:42:57Z,2016-07-12T20:32:00Z,Y3Vyc29yOnYyOpHOCz-6cQ==
21,2016-06-15T21:59:43Z,2016-06-16T07:24:07Z,Y3Vyc29yOnYyOpHOCz-6cQ==
22,2016-06-16T08:20:02Z,2016-08-16T06:58:34Z,Y3Vyc29yOnYyOpHOCz-6cQ==
23,2016-06-16T15:39:39Z,2016-06-16T15:39:50Z,Y3Vyc29yOnYyOpHOCz-6cQ==
24,2016-06-17T15:46:17Z,2016-06-18T16:35:19Z,Y3Vyc29yOnYyOpHOCz-6cQ==
25,2016-06-17T15:47:09Z,2016-06-18T16:47:16Z,Y3Vyc29yOnYyOpHOCz-6cQ==
26,2016-06-17T15:51:12Z,2016-06-28T14:52:11Z,Y3Vyc29yOnYyOpHOCz-6cQ==
27,2016-06-22T16:13:24Z,2016-06-22T20:25:10Z,Y3Vyc29yOnYyOpHOCz-6cQ==
28,2016-06-22T19:39:07Z,2016-06-24T18:02:21Z,Y3Vyc29yOnYyOpHOCz-6cQ==
29,2016-06-23T11:11:07Z,2016-06-24T18:02:21Z,Y3Vyc29yOnYyOpHOCz-6cQ==
30,2016-06-24T18:56:37Z,2019-09-25T15:30:31Z,Y3Vyc29yOnYyOpHOCz-6cQ==
31,2016-06-24T20:02:17Z,2016-06-24T21:41:34Z,Y3Vyc29yOnYyOpHOCz-6cQ==
32,2016-06-27T13:59:59Z,2016-06-27T21:14:20Z,Y3Vyc29yOnYyOpHOCz-6cQ==
33,2016-06-28T17:21:38Z,2016-07-20T21:49:14Z,Y3Vyc29yOnYyOpHOCz-6cQ==
34,2016-06-28T18:41:44Z,2016-06-28T19:56:43Z,Y3Vyc29yOnYyOpHOCz-6cQ==
35,2016-06-28T19:29:19Z,2016-06-29T07:22:48Z,Y3Vyc29yOnYyOpHOCz-6cQ==
36,2016-06-29T13:34:06Z,2016-06-29T16:24:27Z,Y3Vyc29yOnYyOpHOCz-6cQ==
37,2016-06-29T13:37:12Z,2016-06-29T17:18:25Z,Y3Vyc29yOnYyOpHOCz-6cQ==
38,2016-06-29T13:58:29Z,2016-07-06T20:30:26Z,Y3Vyc29yOnYyOpHOCz-6cQ==
39,2016-06-29T14:01:12Z,2016-07-06T20:28:52Z,Y3Vyc29yOnYyOpHOCz-6cQ==
40,2016-06-30T15:50:46Z,2016-07-07T16:47:52Z,Y3Vyc29yOnYyOpHOCz-6cQ==
41,2016-06-30T20:39:57Z,2016-07-05T22:59:29Z,Y3Vyc29yOnYyOpHOCz-6cQ==
