index,createdAt,closedAt,cursor,
0,2015-10-01T15:55:20Z,2015-10-01T17:54:36Z,Y3Vyc29yOnYyOpHOCt3Dmg==
1,2015-10-08T18:52:32Z,2015-10-11T18:51:04Z,Y3Vyc29yOnYyOpHOCt3Dmg==
2,2015-10-10T19:38:57Z,2015-10-12T13:29:35Z,Y3Vyc29yOnYyOpHOCt3Dmg==
3,2015-10-11T03:16:37Z,2015-10-11T16:10:04Z,Y3Vyc29yOnYyOpHOCt3Dmg==
4,2015-10-14T05:59:33Z,2015-10-15T15:08:33Z,Y3Vyc29yOnYyOpHOCt3Dmg==
5,2015-10-27T13:50:06Z,2015-10-28T07:54:28Z,Y3Vyc29yOnYyOpHOCt3Dmg==
6,2015-11-24T21:17:22Z,2015-11-25T22:55:48Z,Y3Vyc29yOnYyOpHOCt3Dmg==
7,2015-12-02T13:55:54Z,2015-12-25T11:39:02Z,Y3Vyc29yOnYyOpHOCt3Dmg==
8,2015-12-16T02:38:17Z,2015-12-18T16:57:20Z,Y3Vyc29yOnYyOpHOCt3Dmg==
9,2015-12-18T15:29:50Z,2015-12-18T19:44:10Z,Y3Vyc29yOnYyOpHOCt3Dmg==
10,2016-01-15T20:18:19Z,2016-01-16T15:39:12Z,Y3Vyc29yOnYyOpHOCt3Dmg==
11,2016-01-16T16:09:18Z,2016-01-16T16:11:08Z,Y3Vyc29yOnYyOpHOCt3Dmg==
12,2016-01-18T16:51:28Z,2016-01-20T18:38:01Z,Y3Vyc29yOnYyOpHOCt3Dmg==
13,2016-01-19T10:41:18Z,2016-03-01T11:40:56Z,Y3Vyc29yOnYyOpHOCt3Dmg==
14,2016-01-21T10:24:34Z,2016-03-01T11:40:42Z,Y3Vyc29yOnYyOpHOCt3Dmg==
15,2016-01-26T06:32:50Z,2016-03-01T11:40:27Z,Y3Vyc29yOnYyOpHOCt3Dmg==
16,2016-01-26T17:20:46Z,2016-01-29T21:52:02Z,Y3Vyc29yOnYyOpHOCt3Dmg==
17,2016-01-29T09:01:33Z,2016-01-29T11:58:28Z,Y3Vyc29yOnYyOpHOCt3Dmg==
18,2016-01-30T20:51:59Z,2016-03-01T11:40:18Z,Y3Vyc29yOnYyOpHOCt3Dmg==
19,2016-02-02T06:24:01Z,2016-03-01T11:40:01Z,Y3Vyc29yOnYyOpHOCt3Dmg==
20,2016-02-12T11:30:37Z,2016-02-12T11:51:40Z,Y3Vyc29yOnYyOpHOCt3Dmg==
21,2016-02-15T22:14:46Z,2016-03-01T11:39:51Z,Y3Vyc29yOnYyOpHOCt3Dmg==
22,2016-02-20T13:58:19Z,2016-03-01T11:39:25Z,Y3Vyc29yOnYyOpHOCt3Dmg==
23,2016-02-26T07:53:19Z,2016-02-28T17:43:17Z,Y3Vyc29yOnYyOpHOCt3Dmg==
24,2016-02-29T17:20:50Z,2016-03-27T20:34:34Z,Y3Vyc29yOnYyOpHOCt3Dmg==
25,2016-03-10T20:03:18Z,2016-03-10T22:13:24Z,Y3Vyc29yOnYyOpHOCt3Dmg==
26,2016-03-17T11:21:28Z,2016-03-17T12:01:04Z,Y3Vyc29yOnYyOpHOCt3Dmg==
27,2016-03-27T17:00:35Z,2016-04-13T07:13:50Z,Y3Vyc29yOnYyOpHOCt3Dmg==
28,2016-04-02T12:44:49Z,2016-04-04T08:17:29Z,Y3Vyc29yOnYyOpHOCt3Dmg==
29,2016-04-13T05:20:05Z,2016-04-13T07:13:31Z,Y3Vyc29yOnYyOpHOCt3Dmg==
30,2016-04-17T11:13:40Z,2016-04-17T14:48:13Z,Y3Vyc29yOnYyOpHOCt3Dmg==
31,2016-04-21T17:09:37Z,2016-04-27T17:47:08Z,Y3Vyc29yOnYyOpHOCt3Dmg==
32,2016-04-27T17:28:55Z,2016-05-01T12:59:28Z,Y3Vyc29yOnYyOpHOCt3Dmg==
33,2016-04-29T17:34:37Z,2016-06-02T15:09:56Z,Y3Vyc29yOnYyOpHOCt3Dmg==
34,2016-04-30T12:05:16Z,2016-06-07T14:18:20Z,Y3Vyc29yOnYyOpHOCt3Dmg==
35,2016-05-03T20:42:44Z,2016-05-04T16:50:35Z,Y3Vyc29yOnYyOpHOCt3Dmg==
36,2016-05-05T12:02:43Z,2016-06-02T15:15:34Z,Y3Vyc29yOnYyOpHOCt3Dmg==
37,2016-05-06T00:39:57Z,2016-07-11T20:39:31Z,Y3Vyc29yOnYyOpHOCt3Dmg==
38,2016-05-07T15:16:14Z,2016-05-07T17:51:34Z,Y3Vyc29yOnYyOpHOCt3Dmg==
39,2016-05-09T08:35:32Z,2016-05-22T17:47:00Z,Y3Vyc29yOnYyOpHOCt3Dmg==
40,2016-05-10T16:13:01Z,2016-06-22T19:19:48Z,Y3Vyc29yOnYyOpHOCt3Dmg==
41,2016-05-13T15:01:58Z,2016-05-13T16:05:12Z,Y3Vyc29yOnYyOpHOCt3Dmg==
42,2016-05-16T20:12:50Z,2016-05-16T21:21:14Z,Y3Vyc29yOnYyOpHOCt3Dmg==
43,2016-05-17T07:39:56Z,2016-08-06T14:08:53Z,Y3Vyc29yOnYyOpHOCt3Dmg==
44,2016-05-22T19:21:43Z,2016-05-22T19:22:45Z,Y3Vyc29yOnYyOpHOCt3Dmg==
45,2016-06-01T19:55:11Z,2016-08-06T14:09:09Z,Y3Vyc29yOnYyOpHOCt3Dmg==
46,2016-06-06T08:03:17Z,2016-06-07T20:28:01Z,Y3Vyc29yOnYyOpHOCt3Dmg==
47,2016-06-06T13:02:13Z,2016-06-07T13:47:50Z,Y3Vyc29yOnYyOpHOCt3Dmg==
48,2016-06-15T09:57:28Z,2016-07-10T18:43:03Z,Y3Vyc29yOnYyOpHOCt3Dmg==
49,2016-06-22T06:46:25Z,2016-06-22T18:53:07Z,Y3Vyc29yOnYyOpHOCt3Dmg==
50,2016-06-22T08:00:07Z,2016-06-22T19:00:55Z,Y3Vyc29yOnYyOpHOCt3Dmg==
